# VB6 P-Code opcodes — encoding + verified runtime semantics
# Merged from opcodes.csv (encoding) and opcode_semantics.csv (semantics)
#
# Encoding columns:
#   table          - dispatch table (0=primary, 1-5=lead0-lead4)
#   opcode         - hex opcode byte within the table
#   size           - instruction size in bytes (excl. lead byte; -1=variable; 0=invalid)
#   mnemonic       - opcode name
#   operand_format - format specifiers (%a=frame, %s=pool, %l=branch, %c=import, etc.)
#
# Semantics columns (verified from MSVBVM60.DLL 6.00.9848 handler disassembly):
#   pops      - evaluation stack slots consumed (4 bytes each; -1=variable)
#   pushes    - evaluation stack slots produced
#   fpu_pops  - x87 FPU stack values consumed
#   fpu_push  - x87 FPU stack values produced
#   mem_read  - bytes read from memory (0=none)
#   mem_write - bytes written to memory (0=none)
#   category  - semantic category (arith, compare, convert, load_frame, etc.)
#   handler   - MSVBVM60.DLL handler address (reference only)
#   notes     - human-readable description
#
table,opcode,size,mnemonic,operand_format,pops,pushes,fpu_pops,fpu_push,mem_read,mem_write,category,handler,notes
3,0x52,3,IWMemStR4,%2,2,0,0,0,0,4,store_mem,0x6610E67A,Pop val + With-obj; store R4/i32 at obj+%2
3,0x53,3,IWMemStR4,%2,2,0,0,0,0,4,store_mem,0x6610E67A,Store R4 (duplicate slot); same handler
3,0x54,3,IWMemStCy,%2,3,0,0,0,0,8,store_mem,0x6610E693,Pop 2 val + With-obj; store 8B Cy at obj+%2
3,0x55,3,IWMemStCy,%2,3,0,0,0,0,8,store_mem,0x6610E693,Store Cy (duplicate slot); same handler
3,0x56,3,IWMemStDarg,%2,5,0,0,0,0,16,store_mem,0x6610F925,Pop 4 Variant + With-obj; store 16B DARG at obj+%2
3,0x57,3,IWMemStStr,%2,2,0,0,0,0,4,store_mem,0x6610F3E8,Pop BSTR + With-obj; store BSTR at obj+%2; SysFreeString old
3,0x58,3,IWMemStAd,%2,2,0,0,0,0,4,store_mem,0x6610F507,Pop COM ptr + With-obj; store at obj+%2; Release old
3,0x59,3,IWMemStFPR4,%2,1,0,1,0,0,4,store_mem,0x6610E6AF,Pop With-obj; pop FPU ST0; store f32 at obj+%2
3,0x5A,3,IWMemStFPR8,%2,1,0,1,0,0,8,store_mem,0x6610E6D2,Pop With-obj; pop FPU ST0; store f64 at obj+%2
3,0x5B,3,IWMemStDargAd,%2,2,0,0,0,0,4,store_mem,0x6610F5B4,Pop COM ptr + With-obj; Set DARG Variant at obj+%2
3,0x5C,3,IWMemStDargAdFunc,%2,2,0,0,0,0,4,store_mem,0x6610F5A2,Pop COM ptr(func) + With-obj; Set DARG at obj+%2
3,0x5D,3,IWMemStDargUnk,%2,2,0,0,0,0,4,store_mem,0x6610F766,Pop IUnknown + With-obj; store to DARG at obj+%2; QI
3,0x5E,3,IWMemStDargUnkFunc,%2,2,0,0,0,0,4,store_mem,0x6610F751,Pop IUnknown(func) + With-obj; store DARG; QI
3,0x5F,3,IWMemStAdFunc,%2,2,0,0,0,0,4,store_mem,0x6610F4F2,Pop COM ptr(func) + With-obj; store at obj+%2; Release old
3,0x60,3,IWMemStDargCopy,%2,5,0,0,0,0,16,store_mem,0x6610F902,Pop 4 Variant + With-obj; VarCopy to DARG at obj+%2
3,0x61,3,IWMemStStrCopy,%2,2,0,0,0,0,4,store_mem,0x6610F408,Pop BSTR + With-obj; __vbaStrCopy to obj+%2
3,0x62,3,FLdZeroAd,%a,0,1,0,0,0,0,load_lit,0x66108F97,Push i32 zero (duplicate slot); same handler as 0x3F
3,0x63,3,FStVarNoPop,%a,0,0,0,0,0,16,store_frame,0x6610F84C,Copy TOS 4 Variant slots to [EBP+sext(op)]; NO pop
3,0x64,3,FStStrNoPop,%a,0,0,0,0,0,4,store_frame,0x6610A098,Copy TOS BSTR to [EBP+sext(op)]; NO pop; TOS stays
3,0x65,1,InvalidExcode,,0,0,0,0,0,0,,,
3,0x66,1,InvalidExcode,,0,0,0,0,0,0,,,
3,0x67,3,CVarUI1,%a,1,0,0,0,0,16,convert,0x6610D8B6,Pop UI1; write as Variant(vbByte) to [EBP+sext(op)]; no eval push
3,0x68,3,CVarI2,%a,1,4,0,0,0,0,convert,0x6610A1A0,Pop i32 (i16 val); push as 16B Variant(vbInteger); 4 slots
3,0x69,3,CVarI4,%a,1,0,0,0,0,16,convert,0x661091F8,Pop i32; write as Variant(vbLong) to [EBP+sext(op)]; no eval push
3,0x6A,3,CVarR4,%a,0,0,1,0,0,16,convert,0x661091FE,Pop FPU ST0; write as Variant(vbSingle) to [EBP+sext(op)]
3,0x6B,3,CVarR8,%a,0,0,1,0,0,16,convert,0x66109225,Pop FPU ST0; write as Variant(vbDouble) to [EBP+sext(op)]
3,0x6C,3,CVarCy,%a,2,4,0,0,0,0,convert,0x6610A1F0,Pop 2 Cy slots; push as 16B Variant(vbCurrency); 4 eval slots
3,0x6D,1,InvalidExcode,,0,0,0,0,0,0,,,
3,0x6E,3,CVarStr,%a,1,4,0,0,0,0,convert,0x6610A1CC,Pop BSTR ptr; push as 16B Variant(vbString); 4 eval slots
3,0x6F,3,CVarAd,%a,1,0,0,0,0,16,convert,0x661091D2,Pop COM ptr; write as Variant(vbObject) to [EBP+sext(op)]
3,0x70,3,MemLdUI1,%2,1,1,0,0,1,0,load_mem,0x6610EF98,Pop obj ptr; read u8 at obj+%2 offset; zext push i32
3,0x71,3,MemLdI2,%2,1,1,0,0,2,0,load_mem,0x66109884,Pop obj ptr; read i16 at obj+%2; push i32 (zext)
3,0x72,3,MemLdR4,%2,1,1,0,0,4,0,load_mem,0x661098B2,Pop obj ptr; read i32/R4 at obj+%2; push (MemLdStr handler)
3,0x73,3,MemLdR4,%2,1,1,0,0,4,0,load_mem,0x661098B2,Pop obj ptr; read R4 (duplicate slot); same handler
3,0x74,3,MemLdR8,%2,1,2,0,0,8,0,load_mem,0x661098DA,Pop obj ptr; read R8 at obj+%2; push 2 slots
3,0x75,3,MemLdR8,%2,1,2,0,0,8,0,load_mem,0x661098DA,Pop obj ptr; read R8 (duplicate slot); same handler
3,0x76,3,MemLdRfVar,%2,1,1,0,0,4,0,load_mem,0x66108EB3,Pop obj ptr; push addr of Variant at obj+%2 (LEA)
3,0x77,3,MemLdR4,%2,1,1,0,0,4,0,load_mem,0x661098B2,Pop obj ptr; read R4 (duplicate slot); same handler
3,0x78,3,MemLdR4,%2,1,1,0,0,4,0,load_mem,0x661098B2,Pop obj ptr; read R4 (duplicate slot); same handler
3,0x79,3,MemLdFPR4,%2,1,0,0,1,4,0,load_mem,0x6610990A,Pop obj ptr; load f32 from obj+%2 → FPU
3,0x7A,3,MemLdFPR8,%2,1,0,0,1,8,0,load_mem,0x66109924,Pop obj ptr; load f64 from obj+%2 → FPU
3,0x7B,3,MemLdPr,%2,1,1,0,0,4,0,load_mem,0x661098F2,Pop obj ptr; load COM ptr from obj+%2; AddRef; push
3,0x7C,3,MemLdRfVar,%2,1,1,0,0,4,0,load_mem,0x66108EB3,Pop obj ptr; push addr of Variant (duplicate slot); LEA
3,0x7D,3,MemLdVar,%2,1,4,0,0,16,0,load_mem,0x6610F299,Pop obj ptr; read 16B Variant from obj+%2; push 4 slots
3,0x7E,1,InvalidExcode,,0,0,0,0,0,0,,,
3,0x7F,1,InvalidExcode,,0,0,0,0,0,0,,,
3,0x80,3,MemStUI1,%2,2,0,0,0,0,1,store_mem,0x6610EFFE,Pop val + obj ptr; store u8 at obj+%2
3,0x81,3,MemStI2,%2,2,0,0,0,0,2,store_mem,0x6610990E,Pop val + obj ptr; store i16 at obj+%2
3,0x82,3,MemStR4,%2,2,0,0,0,0,4,store_mem,0x66109928,Pop val + obj ptr; store R4/i32 at obj+%2
3,0x83,3,MemStR4,%2,2,0,0,0,0,4,store_mem,0x66109928,Pop val + obj ptr; store R4 (duplicate slot); same handler
3,0x84,3,MemStCy,%2,3,0,0,0,0,8,store_mem,0x66109944,Pop 2 val + obj ptr; store 8B Cy at obj+%2
3,0x85,3,MemStCy,%2,3,0,0,0,0,8,store_mem,0x66109944,Pop Cy (duplicate slot); same handler
3,0x86,3,MemStVar,%2,5,0,0,0,0,16,store_mem,0x6610F8B4,Pop 4 Variant + obj ptr; store 16B Variant at obj+%2
3,0x87,3,MemStStr,%2,2,0,0,0,0,4,store_mem,0x6610F428,Pop BSTR + obj ptr; store BSTR at obj+%2; SysFreeString old
3,0x88,3,MemStAd,%2,2,0,0,0,0,4,store_mem,0x6610A103,Pop COM ptr + obj ptr; store at obj+%2; Release old
3,0x89,3,MemStFPR4,%2,1,0,1,0,0,4,store_mem,0x6610996C,Pop obj ptr; pop FPU ST0; store f32 at obj+%2
3,0x8A,3,MemStFPR8,%2,1,0,1,0,0,8,store_mem,0x66109988,Pop obj ptr; pop FPU ST0; store f64 at obj+%2
3,0x8B,3,MemStVarAd,%2,2,0,0,0,0,4,store_mem,0x6610F5E4,Pop COM ptr + obj ptr; Set Variant at obj+%2; Set semantics
3,0x8C,3,MemStVarAdFunc,%2,2,0,0,0,0,4,store_mem,0x6610F5CF,Pop COM ptr(func) + obj ptr; Set Variant at obj+%2
3,0x8D,3,MemStVarUnk,%2,2,0,0,0,0,4,store_mem,0x6610F680,Pop IUnknown + obj ptr; store to Variant at obj+%2; QI
3,0x8E,3,MemStVarUnkFunc,%2,2,0,0,0,0,4,store_mem,0x6610F667,Pop IUnknown(func) + obj; store Variant at obj+%2; QI
3,0x8F,3,MemStAdFunc,%2,2,0,0,0,0,4,store_mem,0x6610F522,Pop COM ptr(func) + obj ptr; store at obj+%2; Release old
3,0x90,3,MemStVarCopy,%2,5,0,0,0,0,16,store_mem,0x6610F83E,Pop 4 Variant + obj ptr; VarCopy to obj+%2
3,0x91,3,MemStStrCopy,%2,2,0,0,0,0,4,store_mem,0x6610A0B0,Pop BSTR + obj ptr; __vbaStrCopy to obj+%2
3,0x92,1,InvalidExcode,,0,0,0,0,0,0,,,
3,0x93,3,CDargRef,%a,0,4,0,0,0,0,convert,0x66109291,Push 16B Variant ByRef to DARG at [EBP+sext(op)]; 4 slots
3,0x94,5,CVarRef,%a,0,4,0,0,0,0,convert,0x6610A218,Push 16B Variant ByRef pointing to [EBP+sext(op)]; 4 slots
3,0x95,3,ExitProcCb,%a,0,0,0,0,0,0,return,0x6611009C,Return from callback procedure; %a=stack cleanup size
3,0x96,3,ExitProcCbStack,%a,0,0,0,0,0,0,return,0x6611001D,Return from callback with stack return; %a=cleanup size
3,0x97,1,InvalidExcode,,0,0,0,0,0,0,,,
3,0x98,1,InvalidExcode,,0,0,0,0,0,0,,,
3,0x99,3,FFree1Var,%a,0,0,0,0,0,0,stack,0x6610A0D8,Clear Variant at [EBP+sext(op)]; __vbaVarClear
3,0x9A,3,FFree1Str,%a,0,0,0,0,0,0,stack,0x6610A0C8,Free BSTR at [EBP+sext(op)]; SysFreeString + set NULL
3,0x9B,3,FFree1Ad,%a,0,0,0,0,0,0,stack,0x66108F04,Free COM obj at [EBP+sext(op)]; Release + set NULL
3,0x9C,3,FStAdNoPop,%a,0,0,0,0,0,4,store_frame,0x6610A158,Store TOS COM ptr to [EBP+sext(op)]; NO pop; Release old
3,0x9D,3,FStAdFuncNoPop,%a,0,0,0,0,0,4,store_frame,0x6610A0D0,Store TOS to func return slot; NO pop; value stays on stack
3,0x9E,1,FLdPrThis,,0,1,0,0,4,0,load_frame,0x66108F07,Push this pointer from frame slot [EBP-0x30]
3,0x9F,1,LdPrVar,,0,1,0,0,4,0,load_frame,0x6610948F,Load COM ptr from Variant at frame; push; AddRef
3,0xA0,3,ImpAdLdUI1,%c,0,1,0,0,1,0,load_ind,0x6610E840,Load u8 via import address table; %c=import index; push i32
3,0xA1,3,ImpAdLdI2,%c,0,1,0,0,2,0,load_ind,0x661096D4,Load i16 via import address; %c=import; push i32
3,0xA2,3,ImpAdLdStr,%c,0,1,0,0,4,0,load_ind,0x661096F4,Load i32/Str via import address; push 4B
3,0xA3,3,ImpAdLdStr,%c,0,1,0,0,4,0,load_ind,0x661096F4,Load i32/Str (duplicate slot); same handler
3,0xA4,3,ImpAdLdCy,%c,0,2,0,0,8,0,load_ind,0x66109714,Load 8B Cy via import address; push 2 slots
3,0xA5,3,ImpAdLdCy,%c,0,2,0,0,8,0,load_ind,0x66109714,Load Cy (duplicate slot); same handler
3,0xA6,3,ImpAdLdRf,%c,0,1,0,0,4,0,load_ind,0x66108EA3,Load addr via import address (LEA); push ptr
3,0xA7,3,ImpAdLdStr,%c,0,1,0,0,4,0,load_ind,0x661096F4,Load i32/Str (duplicate slot); same handler
3,0xA8,3,ImpAdLdStr,%c,0,1,0,0,4,0,load_ind,0x661096F4,Load i32/Str (duplicate slot); same handler
3,0xA9,3,ImpAdLdFPR4,%c,0,0,0,1,4,0,load_ind,0x6610973C,Load f32 via import address → FPU
3,0xAA,3,ImpAdLdFPR8,%c,0,0,0,1,8,0,load_ind,0x66109754,Load f64 via import address → FPU
3,0xAB,3,ImpAdLdPr,%c,0,1,0,0,4,0,load_ind,0x661096CE,Load COM ptr via import address; AddRef; push
3,0xAC,3,ImpAdLdRf,%c,0,1,0,0,4,0,load_ind,0x66108EA3,Load addr via import (LEA) (duplicate); same handler
3,0xAD,3,ImpAdLdVar,%c,0,4,0,0,16,0,load_ind,0x6610F2C3,Load 16B Variant via import address; push 4 slots
3,0xAE,1,InvalidExcode,,0,0,0,0,0,0,,,
3,0xAF,1,InvalidExcode,,0,0,0,0,0,0,,,
3,0xB0,3,ImpAdStUI1,%c,1,0,0,0,0,1,store_ind,0x6610E8AD,Pop i32(low byte); store u8 via import address
3,0xB1,3,ImpAdStI2,%c,1,0,0,0,0,2,store_ind,0x66109714,Pop val; store i16 via import address
3,0xB2,3,ImpAdStR4,%c,1,0,0,0,0,4,store_ind,0x66109730,Pop val; store R4/i32 via import address
3,0xB3,3,ImpAdStR4,%c,1,0,0,0,0,4,store_ind,0x66109730,Store R4 (duplicate slot); same handler
3,0xB4,3,ImpAdStR8,%c,2,0,0,0,0,8,store_ind,0x6610974C,Pop 2 slots; store R8 via import address
3,0xB5,3,ImpAdStR8,%c,2,0,0,0,0,8,store_ind,0x6610974C,Store R8 (duplicate slot); same handler
3,0xB6,3,ImpAdStVar,%c,4,0,0,0,0,16,store_ind,0x6610F887,Pop 4 Variant slots; store 16B via import address; VarCopy
3,0xB7,3,ImpAdStStr,%c,1,0,0,0,0,4,store_ind,0x6610F439,Pop BSTR; store via import address; SysFreeString old
3,0xB8,3,ImpAdStAd,%c,1,0,0,0,0,4,store_ind,0x6610F52C,Pop COM ptr; store via import address; Release old
3,0xB9,3,ImpAdStFPR4,%c,0,0,1,0,0,4,store_ind,0x6610976C,Pop FPU ST0; store f32 via import address
3,0xBA,3,ImpAdStFPR8,%c,0,0,1,0,0,8,store_ind,0x66109784,Pop FPU ST0; store f64 via import address
3,0xBB,3,ImpAdStVarAd,%c,1,0,0,0,0,4,store_ind,0x6610F623,Pop COM ptr; Set Variant via import address
3,0xBC,3,ImpAdStVarAdFunc,%c,1,0,0,0,0,4,store_ind,0x6610F60D,Pop COM ptr(func return); Set Variant via import
3,0xBD,3,ImpAdStVarUnk,%c,1,0,0,0,0,4,store_ind,0x6610F69E,Pop IUnknown; store to Variant via import; QI
3,0xBE,3,ImpAdStVarUnkFunc,%c,1,0,0,0,0,4,store_ind,0x6610F684,Pop IUnknown(func); store Variant via import; QI
3,0xBF,3,ImpAdStAdFunc,%c,1,0,0,0,0,4,store_ind,0x6610A160,Pop COM ptr(func return); store via import; Release old
3,0xC0,3,ImpAdStVarCopy,%c,4,0,0,0,0,16,store_ind,0x6610F82D,Pop 4 Variant slots; VarCopy to import address target
3,0xC1,3,ImpAdStStrCopy,%c,1,0,0,0,0,4,store_ind,0x6610F44B,Pop BSTR; __vbaStrCopy via import address
3,0xC2,3,PopTmpLdAd1,%a,0,1,0,0,0,0,stack,0x66110152,Push addr of temp 1-byte slot in frame housekeeping; %a
3,0xC3,3,PopTmpLdAd2,%a,0,1,0,0,0,0,stack,0x66108F22,Push addr of temp 2-byte slot in frame housekeeping; %a
3,0xC4,3,PopTmpLdAdStr,%a,0,1,0,0,0,0,stack,0x66108F2E,Push addr of temp BSTR slot in frame housekeeping; %a
3,0xC5,3,PopTmpLdAd8,%a,0,1,0,0,0,0,stack,0x66108F2A,Push addr of temp 8-byte slot in frame housekeeping; %a
3,0xC6,3,PopTmpLdAdVar,%a,0,1,0,0,0,0,stack,0x66110184,Push addr of temp 16B Variant slot in frame; %a
3,0xC7,3,PopTmpLdAdStr,%a,0,1,0,0,0,0,stack,0x66108F2E,Push addr of temp BSTR slot (duplicate); same handler as 0xC4
3,0xC8,3,PopTmpLdAdFPR4,%a,0,1,0,0,0,0,stack,0x661101A4,Push addr of temp f32 slot in frame; %a
3,0xC9,3,PopTmpLdAdFPR8,%a,0,1,0,0,0,0,stack,0x661101C5,Push addr of temp f64 slot in frame; %a
3,0xCA,3,CopyBytes,%2,-1,0,0,0,0,0,stack,0x6610A148,Variable-length memcpy; %2=byte count
3,0xCB,5,ExitForCollObj,%a %l,0,0,0,0,0,0,branch,0x6610E45D,Exit For Each (collection/object); cleanup iterator; branch %l
3,0xCC,5,ExitForCollObj,%a %l,0,0,0,0,0,0,branch,0x6610E45D,Exit For Each (duplicate slot); same handler
3,0xCD,5,ExitForCollObj,%a %l,0,0,0,0,0,0,branch,0x6610E45D,Exit For Each (duplicate slot); same handler
3,0xCE,5,ExitForAryVar,%a %l,0,0,0,0,0,0,branch,0x6610E49D,Exit For Each (array Variant); cleanup; branch %l; %a=frame
3,0xCF,5,ExitForVar,%a %l,0,0,0,0,0,0,branch,0x6610E48D,Exit For (Variant counter); cleanup; branch %l; %a=frame
3,0xD0,5,FMemLdUI1,%a %2,0,1,0,0,1,0,load_mem,0x6610F077,Load u8 from [this+%2]; this from [EBP+%a]; push i32
3,0xD1,5,FMemLdI2,%a %2,0,1,0,0,2,0,load_mem,0x66109972,Load i16 from [this+%2]; this from frame; push i32
3,0xD2,5,FMemLdR4,%a %2,0,1,0,0,4,0,load_mem,0x6610999C,Load R4 from [this+%2]; this from frame; push 4B
3,0xD3,5,FMemLdR4,%a %2,0,1,0,0,4,0,load_mem,0x6610999C,Load R4 (duplicate slot); same handler
3,0xD4,5,FMemLdR8,%a %2,0,2,0,0,8,0,load_mem,0x661099C0,Load R8 from [this+%2]; this from frame; push 2 slots
3,0xD5,5,FMemLdR8,%a %2,0,2,0,0,8,0,load_mem,0x661099C0,Load R8 (duplicate slot); same handler
3,0xD6,5,FMemLdRf,%a %2,0,1,0,0,4,0,load_mem,0x66108EC5,Push addr of [this+%2]; this from frame (LEA)
3,0xD7,5,FMemLdR4,%a %2,0,1,0,0,4,0,load_mem,0x6610999C,Load R4 (duplicate slot); same handler
3,0xD8,5,FMemLdR4,%a %2,0,1,0,0,4,0,load_mem,0x6610999C,Load R4 (duplicate slot); same handler
3,0xD9,5,FMemLdFPR4,%a %2,0,0,0,1,4,0,load_mem,0x661099E8,Load f32 from [this+%2] → FPU
3,0xDA,5,FMemLdFPR8,%a %2,0,0,0,1,8,0,load_mem,0x661099FC,Load f64 from [this+%2] → FPU
3,0xDB,5,FMemLdPr,%a %2,0,1,0,0,4,0,load_mem,0x661099D0,Load COM ptr from [this+%2]; AddRef; push
3,0xDC,5,FMemLdRf,%a %2,0,1,0,0,4,0,load_mem,0x66108EC5,Push addr (LEA) (duplicate slot); same handler
3,0xDD,5,FMemLdVar,%a %2,0,4,0,0,16,0,load_mem,0x6610F2A7,Load 16B Variant from [this+%2]; push 4 slots
3,0xDE,1,InvalidExcode,,0,0,0,0,0,0,,,
3,0xDF,1,InvalidExcode,,0,0,0,0,0,0,,,
3,0xE0,5,FMemStUI1,%a %2,1,0,0,0,0,1,store_mem,0x6610F109,Pop i32(low byte); store u8 to [this+%2]
3,0xE1,5,FMemStI2,%a %2,1,0,0,0,0,2,store_mem,0x661099F0,Pop i32(low 16); store i16 to [this+%2]
3,0xE2,5,FMemStR4,%a %2,1,0,0,0,0,4,store_mem,0x66109A10,Pop i32; store R4/i32 to [this+%2]
3,0xE3,5,FMemStR4,%a %2,1,0,0,0,0,4,store_mem,0x66109A10,Store R4 (duplicate slot); same handler
3,0xE4,5,FMemStR8,%a %2,2,0,0,0,0,8,store_mem,0x66109A30,Pop 2 slots; store R8 to [this+%2]
3,0xE5,5,FMemStR8,%a %2,2,0,0,0,0,8,store_mem,0x66109A30,Store R8 (duplicate slot); same handler
3,0xE6,5,FMemStVar,%a %2,4,0,0,0,0,16,store_mem,0x6610F898,Pop 4 Variant; store 16B to [this+%2]; VarCopy
3,0xE7,5,FMemStStr,%a %2,1,0,0,0,0,4,store_mem,0x6610A0BE,Pop BSTR; store to [this+%2]; SysFreeString old
3,0xE8,5,FMemStAd,%a %2,1,0,0,0,0,4,store_mem,0x6610A117,Pop COM ptr; store to [this+%2]; Release old
3,0xE9,5,FMemStFPR4,%a %2,0,0,1,0,0,4,store_mem,0x6610940D,Pop FPU ST0; store f32 to [this+%2]
3,0xEA,5,FMemStFPR8,%a %2,0,0,1,0,0,8,store_mem,0x66109420,Pop FPU ST0; store f64 to [this+%2]
3,0xEB,5,FMemStVarAd,%a %2,1,0,0,0,0,4,store_mem,0x6610F609,Pop COM ptr; Set Variant at [this+%2]
3,0xEC,5,FMemStVarAdFunc,%a %2,1,0,0,0,0,4,store_mem,0x6610F5E8,Pop COM ptr(func); Set Variant at [this+%2]
3,0xED,5,FMemStVarUnk,%a %2,1,0,0,0,0,4,store_mem,0x6610F7AA,Pop IUnknown; store to Variant at [this+%2]; QI
3,0xEE,5,FMemStVarUnkFunc,%a %2,1,0,0,0,0,4,store_mem,0x6610F785,Pop IUnknown(func); store Variant at [this+%2]; QI
3,0xEF,5,FMemStAdFunc,%a %2,1,0,0,0,0,4,store_mem,0x6610A110,Pop COM ptr(func); store to [this+%2]; Release old
3,0xF0,5,FMemStVarCopy,%a %2,4,0,0,0,0,16,store_mem,0x6610A1DC,Pop 4 Variant; VarCopy to [this+%2]
3,0xF1,5,FMemStStrCopy,%a %2,1,0,0,0,0,4,store_mem,0x6610A0A0,Pop BSTR; __vbaStrCopy to [this+%2]
3,0xF2,3,CastAd,%c,1,1,0,0,0,0,convert,0x6610A128,Pop ptr; cast/validate COM interface; push validated ptr; %c=import
3,0xF3,3,CastAdVar,%c,4,1,0,0,0,0,convert,0x66109E8B,Pop 16B Variant; extract+cast COM interface; push ptr
3,0xF4,3,New,%c,0,1,0,0,0,0,stack,0x66109E25,Create new COM object; %c=class import; push ptr
3,0xF5,3,NewIfNullRf,%c,1,1,0,0,0,0,stack,0x6610F1A8,Pop ref; if null create new instance; push (non-null) ref
3,0xF6,3,NewIfNullAd,%c,1,1,0,0,0,0,stack,0x6610A160,Pop ptr; if null create new; push (non-null) ptr
3,0xF7,3,NewIfNullPr,%c,1,1,0,0,0,0,stack,0x6610A158,Pop COM ptr; if null create new; push (non-null) ptr
3,0xF8,3,CVarBoolI2,%a,1,0,0,0,0,16,convert,0x661091A3,Pop i32(bool as i16); write Variant(vbBoolean) to [EBP+sext(op)]
3,0xF9,3,CVarDateVar,%a,4,0,0,0,0,16,convert,0x6610D8FB,Pop 4 Variant slots; extract Date; write Variant(vbDate) to frame
3,0xFA,3,CVarErrI4,%a,1,0,0,0,0,16,convert,0x6610D8BF,Pop i32 error code; write Variant(vbError) to [EBP+sext(op)]
3,0xFB,3,CVarDate,%a,0,0,1,0,0,16,convert,0x6610D8F1,Pop FPU R8 Date; write Variant(vbDate) to [EBP+sext(op)]
3,0xFC,3,CVarAryVarg,%a,1,0,0,0,0,16,convert,0x6610DA49,Pop array ptr; write Variant(vbArray) to [EBP+sext(op)]
3,0xFD,1,CStrVarTmp,,4,1,0,0,0,0,convert,0x6610A2C8,Pop 16B Variant; convert to BSTR; push ptr; free Variant
3,0xFE,3,CStrVarVal,%s,4,1,0,0,0,0,convert,0x661090E8,Pop 16B Variant; convert to BSTR via val semantics; push ptr
3,0xFF,5,DestructOFrame,%a %2,-1,0,0,0,0,0,stack,0x66110206,Destruct object frame; cleanup With/For refs; %a %2 operands
4,0x00,3,ThisVCallUI1,%2,-1,1,0,0,0,0,call,0x6610FEA3,This vtable call returning UI1; pops args; push u8 as i32
4,0x01,3,ThisVCallI2,%2,-1,1,0,0,0,0,call,0x6610A4D0,This vtable call returning I2/Ad; pops args; push i32 (ThisVCallAd handler)
4,0x02,3,ThisVCallI2,%2,-1,1,0,0,0,0,call,0x6610A4D0,This vtable call (duplicate); same handler
4,0x03,3,ThisVCallR4,%2,-1,1,0,0,0,0,call,0x6610FDB9,This vtable call returning R4; pops args; push R4
4,0x04,3,ThisVCallR8,%2,-1,2,0,0,0,0,call,0x6610FE0C,This vtable call returning R8; pops args; push 2 slots
4,0x05,3,ThisVCallCy,%2,-1,2,0,0,0,0,call,0x6610FD74,This vtable call returning Cy; pops args; push 2 slots
4,0x06,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x07,3,ThisVCallI2,%2,-1,1,0,0,0,0,call,0x6610A4D0,This vtable call (duplicate); same handler
4,0x08,3,ThisVCallI2,%2,-1,1,0,0,0,0,call,0x6610A4D0,This vtable call (duplicate); same handler
4,0x09,3,ThisVCallHidden,%2,-1,0,0,0,0,0,call,0x6610A4B0,This vtable call; hidden/void return; pops args (ThisVCall handler)
4,0x0A,3,ThisVCallHidden,%2,-1,0,0,0,0,0,call,0x6610A4B0,This vtable call hidden (duplicate); same handler
4,0x0B,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x0C,3,ThisVCallHidden,%2,-1,0,0,0,0,0,call,0x6610A4B0,This vtable call hidden (duplicate); same handler
4,0x0D,5,ThisVCallCbFrame,%a %2,-1,0,0,0,0,0,call,0x6610FD35,This vtable call with callback frame; %a %2 operands
4,0x0E,3,StLsetFixStr,%c,1,0,0,0,0,4,store_frame,0x6610A278,LSet fixed-length string; pop BSTR; store to %c import
4,0x0F,3,StFixedStrFree,%c,1,0,0,0,0,4,store_frame,0x6610F4BB,Store fixed-length string and free old; pop BSTR; %c import
4,0x10,3,VCallUI1,%2,-1,1,0,0,0,0,call,0x6610FFAD,Vtable call returning UI1; pops this+args; push u8 as i32
4,0x11,3,VCallStr,%2,-1,1,0,0,0,0,call,0x6610A44C,Vtable call returning Str/Ad; pops this+args; push 4B (VCallAd handler)
4,0x12,3,VCallStr,%2,-1,1,0,0,0,0,call,0x6610A44C,Vtable call (duplicate); same handler
4,0x13,3,VCallR4,%2,-1,1,0,0,0,0,call,0x6610FF9D,Vtable call returning R4; pops this+args; push R4
4,0x14,3,VCallR8,%2,-1,2,0,0,0,0,call,0x6610FFA5,Vtable call returning R8; pops this+args; push 2 slots
4,0x15,3,VCallCy,%2,-1,2,0,0,0,0,call,0x6610FF95,Vtable call returning Cy; pops this+args; push 2 slots
4,0x16,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x17,3,VCallStr,%2,-1,1,0,0,0,0,call,0x6610A44C,Vtable call (duplicate); same handler
4,0x18,3,VCallStr,%2,-1,1,0,0,0,0,call,0x6610A44C,Vtable call (duplicate); same handler
4,0x19,3,VCallFPR8,%2,-1,0,0,1,0,0,call,0x6610A460,Vtable call returning R8 on FPU; pops this+args; push FPU
4,0x1A,3,VCallFPR8,%2,-1,0,0,1,0,0,call,0x6610A460,Vtable call FPR8 (duplicate); same handler
4,0x1B,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x1C,3,VCallFPR8,%2,-1,0,0,1,0,0,call,0x6610A460,Vtable call FPR8 (duplicate); same handler
4,0x1D,5,VCallCbFrame,%2 %2,-1,0,0,0,0,0,call,0x6610FF8D,Vtable call with callback frame; %2 %2 operands
